correct,eye_used,file,nGap,nSacc,n_blink,outlier,resp,rt,scene,sceneNr,target,trialId,trialType,xTarget,yTarget
INCORRECT,undefined,sgap05.asc,0,11,1,0,m,4105,50.0,50,z.txt,163,control,225,108
INCORRECT,undefined,sgap05.asc,0,7,1,0,z,3331,45.0,45,m.txt,164,control,221,390
,undefined,sgap05.asc,0,0,3,0,,,35.0,35,m.txt,165,gap,23,354
,undefined,sgap05.asc,0,0,1,0,,,30.0,30,z.txt,166,gap,92,583
,undefined,sgap05.asc,0,0,1,0,,,38.0,38,z.txt,167,gap,754,358
,undefined,sgap05.asc,0,0,1,0,,,164.0,164,z.txt,168,gap,35,42
,undefined,sgap05.asc,0,0,1,0,,,64.0,64,z.txt,169,gap,444,775
CORRECT,undefined,sgap05.asc,0,34,1,0,z,12670,8.0,8,z.txt,170,control,59,74
INCORRECT,undefined,sgap05.asc,0,14,1,0,m,5229,148.0,148,z.txt,171,control,412,666
CORRECT,undefined,sgap05.asc,0,6,1,0,m,3019,47.0,47,m.txt,172,control,244,591
CORRECT,undefined,sgap05.asc,0,26,2,0,z,10082,198.0,198,z.txt,173,control,1159,91
CORRECT,undefined,sgap05.asc,0,36,1,0,z,11835,16.0,16,z.txt,174,control,345,487
,undefined,sgap05.asc,0,0,1,0,,,186.0,186,m.txt,175,gap,1228,164
,undefined,sgap05.asc,0,0,3,0,,,165.0,165,m.txt,176,gap,1062,297
,undefined,sgap05.asc,0,0,3,0,,,129.0,129,z.txt,177,gap,1222,780
,undefined,sgap05.asc,0,0,2,0,,,19.0,19,z.txt,178,gap,891,379
,undefined,sgap05.asc,0,0,2,0,,,80.0,80,z.txt,179,gap,73,80
CORRECT,undefined,sgap05.asc,0,32,1,0,z,10217,161.0,161,z.txt,180,control,427,254
INCORRECT,undefined,sgap05.asc,0,12,1,0,m,4185,21.0,21,z.txt,181,control,83,409
CORRECT,undefined,sgap05.asc,0,31,3,0,m,10494,163.0,163,m.txt,182,control,365,264
CORRECT,undefined,sgap05.asc,0,6,1,0,m,3257,51.0,51,m.txt,183,control,1102,315
INCORRECT,undefined,sgap05.asc,0,12,1,0,z,4675,78.0,78,m.txt,184,control,499,395
,undefined,sgap05.asc,0,0,2,0,,,180.0,180,z.txt,185,gap,1036,239
,undefined,sgap05.asc,0,0,1,0,,,110.0,110,z.txt,186,gap,161,55
,undefined,sgap05.asc,0,0,2,0,,,100.0,100,m.txt,187,gap,467,794
,undefined,sgap05.asc,0,0,2,0,,,181.0,181,z.txt,188,gap,1143,206
,undefined,sgap05.asc,0,0,2,0,,,146.0,146,m.txt,189,gap,916,26
CORRECT,undefined,sgap05.asc,0,22,4,0,z,8800,173.0,173,z.txt,190,control,114,424
CORRECT,undefined,sgap05.asc,0,18,2,0,m,6744,87.0,87,m.txt,191,control,387,336
INCORRECT,undefined,sgap05.asc,0,13,1,0,z,4392,108.0,108,m.txt,192,control,846,143
CORRECT,undefined,sgap05.asc,0,19,7,0,m,6884,101.0,101,m.txt,193,control,414,499
INCORRECT,undefined,sgap05.asc,0,25,1,0,z,11156,92.0,92,m.txt,194,control,64,707
,undefined,sgap05.asc,0,0,2,0,,,107.0,107,z.txt,195,gap,867,69
,undefined,sgap05.asc,0,0,1,0,,,44.0,44,z.txt,196,gap,211,300
,undefined,sgap05.asc,0,0,2,0,,,36.0,36,m.txt,197,gap,1043,387
,undefined,sgap05.asc,0,0,1,0,,,116.0,116,z.txt,198,gap,1191,694
,undefined,sgap05.asc,0,0,4,0,,,151.0,151,z.txt,199,gap,982,787
TIMEOUT,undefined,sgap07.asc,0,60,0,0,TIMEOUT,20000,130.0,130,m.txt,0,control,20,274
CORRECT,undefined,sgap07.asc,0,20,2,0,m,7389,163.0,163,m.txt,1,control,365,264
CORRECT,undefined,sgap07.asc,0,11,3,0,z,6523,59.0,59,z.txt,2,control,448,433
TIMEOUT,undefined,sgap07.asc,0,56,2,0,TIMEOUT,20000,58.0,58,z.txt,3,control,1235,140
TIMEOUT,undefined,sgap07.asc,0,51,0,0,TIMEOUT,20000,91.0,91,m.txt,4,control,710,431
,undefined,sgap07.asc,0,0,1,0,,,159.0,159,m.txt,5,gap,191,753
,undefined,sgap07.asc,0,0,1,0,,,154.0,154,z.txt,6,gap,136,459
,undefined,sgap07.asc,0,0,0,0,,,109.0,109,m.txt,7,gap,1246,279
,undefined,sgap07.asc,0,0,1,0,,,100.0,100,m.txt,8,gap,467,794
,undefined,sgap07.asc,0,0,0,0,,,92.0,92,m.txt,9,gap,64,707
TIMEOUT,undefined,sgap07.asc,0,53,0,0,TIMEOUT,20000,112.0,112,z.txt,10,control,348,830
CORRECT,undefined,sgap07.asc,0,12,2,0,m,5883,155.0,155,m.txt,11,control,1135,466
CORRECT,undefined,sgap07.asc,0,3,1,0,z,6079,103.0,103,z.txt,12,control,622,480
CORRECT,undefined,sgap07.asc,0,27,0,0,m,10356,124.0,124,m.txt,13,control,714,56
TIMEOUT,undefined,sgap07.asc,0,65,1,0,TIMEOUT,20000,36.0,36,m.txt,14,control,1043,387
,undefined,sgap07.asc,0,0,0,0,,,120.0,120,z.txt,15,gap,368,366
,undefined,sgap07.asc,0,0,0,0,,,102.0,102,z.txt,16,gap,229,617
,undefined,sgap07.asc,0,0,1,0,,,134.0,134,z.txt,17,gap,774,571
,undefined,sgap07.asc,0,0,2,0,,,11.0,11,z.txt,18,gap,542,665
,undefined,sgap07.asc,0,0,1,0,,,150.0,150,m.txt,19,gap,670,458
CORRECT,undefined,sgap07.asc,0,12,1,0,m,4782,10.0,10,m.txt,20,control,634,337
CORRECT,undefined,sgap07.asc,0,26,2,0,z,10560,80.0,80,z.txt,21,control,73,80
TIMEOUT,undefined,sgap07.asc,0,57,2,0,TIMEOUT,20000,170.0,170,z.txt,22,control,552,139
CORRECT,undefined,sgap07.asc,0,14,1,0,m,6616,145.0,145,m.txt,23,control,172,58
CORRECT,undefined,sgap07.asc,0,8,1,0,m,3656,186.0,186,m.txt,24,control,1228,164
,undefined,sgap07.asc,0,0,0,0,,,73.0,73,m.txt,25,gap,635,788
,undefined,sgap07.asc,0,0,1,0,,,148.0,148,z.txt,26,gap,412,666
,undefined,sgap07.asc,0,0,1,0,,,4.0,4,m.txt,27,gap,520,310
,undefined,sgap07.asc,0,0,0,0,,,32.0,32,m.txt,28,gap,220,283
,undefined,sgap07.asc,0,0,2,0,,,39.0,39,m.txt,29,gap,125,335
CORRECT,undefined,sgap07.asc,0,10,2,0,z,3617,44.0,44,z.txt,30,control,211,300
CORRECT,undefined,sgap07.asc,0,31,1,0,z,9983,21.0,21,z.txt,31,control,83,409
CORRECT,undefined,sgap07.asc,0,6,2,0,m,2687,172.0,172,m.txt,32,control,1039,742
CORRECT,undefined,sgap07.asc,0,10,0,0,m,3024,62.0,62,m.txt,33,control,240,302
CORRECT,undefined,sgap07.asc,0,0,0,0,z,960,143.0,143,z.txt,34,control,662,418
,undefined,sgap07.asc,0,0,0,0,,,142.0,142,m.txt,35,gap,455,793
,undefined,sgap07.asc,0,0,2,0,,,2.0,2,m.txt,36,gap,454,514
,undefined,sgap07.asc,0,0,0,0,,,138.0,138,z.txt,37,gap,390,533
,undefined,sgap07.asc,0,0,1,0,,,188.0,188,m.txt,38,gap,542,564
,undefined,sgap07.asc,0,0,1,0,,,3.0,3,z.txt,39,gap,1247,644
TIMEOUT,undefined,sgap07.asc,0,63,0,0,TIMEOUT,20000,75.0,75,m.txt,40,control,988,109
TIMEOUT,undefined,sgap07.asc,0,56,2,0,TIMEOUT,20000,1.0,1,z.txt,41,control,941,527
CORRECT,undefined,sgap07.asc,0,28,2,0,m,10642,85.0,85,m.txt,42,control,1015,549
TIMEOUT,undefined,sgap07.asc,0,58,0,0,TIMEOUT,20000,175.0,175,z.txt,43,control,916,572
CORRECT,undefined,sgap07.asc,0,20,1,0,m,8362,63.0,63,m.txt,44,control,183,142
,undefined,sgap07.asc,0,0,1,0,,,139.0,139,m.txt,45,gap,212,821
,undefined,sgap07.asc,0,0,0,0,,,123.0,123,m.txt,46,gap,124,576
,undefined,sgap07.asc,0,0,2,0,,,116.0,116,z.txt,47,gap,1191,694
,undefined,sgap07.asc,0,0,1,0,,,197.0,197,m.txt,48,gap,670,577
,undefined,sgap07.asc,0,0,3,0,,,23.0,23,m.txt,49,gap,148,488
CORRECT,undefined,sgap07.asc,0,11,1,0,z,4587,173.0,173,z.txt,50,control,114,424
CORRECT,undefined,sgap07.asc,0,10,4,0,m,3997,37.0,37,m.txt,51,control,334,90
CORRECT,undefined,sgap07.asc,0,8,1,0,z,4662,67.0,67,z.txt,52,control,164,104
CORRECT,undefined,sgap07.asc,0,16,3,0,z,5552,135.0,135,z.txt,53,control,72,93
TIMEOUT,undefined,sgap07.asc,0,60,1,0,TIMEOUT,20000,41.0,41,z.txt,54,control,999,230
,undefined,sgap07.asc,0,0,1,0,,,171.0,171,z.txt,55,gap,463,485
,undefined,sgap07.asc,0,0,2,0,,,180.0,180,z.txt,56,gap,1036,239
,undefined,sgap07.asc,0,0,1,0,,,25.0,25,z.txt,57,gap,637,556
,undefined,sgap07.asc,0,0,4,0,,,153.0,153,m.txt,58,gap,649,123
,undefined,sgap07.asc,0,0,1,0,,,89.0,89,z.txt,59,gap,346,587
TIMEOUT,undefined,sgap07.asc,0,58,1,0,TIMEOUT,20000,104.0,104,m.txt,60,control,943,79
TIMEOUT,undefined,sgap07.asc,0,62,2,0,TIMEOUT,20000,185.0,185,z.txt,61,control,392,651
CORRECT,undefined,sgap07.asc,0,23,1,0,z,8660,161.0,161,z.txt,62,control,427,254
CORRECT,undefined,sgap07.asc,0,6,1,0,m,3411,101.0,101,m.txt,63,control,414,499
CORRECT,undefined,sgap07.asc,0,3,2,0,z,1684,156.0,156,z.txt,64,control,1086,610
,undefined,sgap07.asc,0,0,2,0,,,95.0,95,z.txt,65,gap,719,168
,undefined,sgap07.asc,0,0,3,0,,,127.0,127,m.txt,66,gap,599,82
,undefined,sgap07.asc,0,0,2,0,,,20.0,20,m.txt,67,gap,836,186
,undefined,sgap07.asc,0,0,1,0,,,97.0,97,z.txt,68,gap,458,218
,undefined,sgap07.asc,0,0,2,0,,,14.0,14,m.txt,69,gap,980,81
CORRECT,undefined,sgap07.asc,0,3,2,0,z,1847,49.0,49,z.txt,70,control,990,497
CORRECT,undefined,sgap07.asc,0,19,8,0,z,7973,184.0,184,z.txt,71,control,925,220
CORRECT,undefined,sgap07.asc,0,30,1,0,z,11917,113.0,113,z.txt,72,control,1204,363
TIMEOUT,undefined,sgap07.asc,0,59,0,0,TIMEOUT,20000,132.0,132,m.txt,73,control,102,531
CORRECT,undefined,sgap07.asc,0,5,1,0,z,2169,86.0,86,z.txt,74,control,115,573
,undefined,sgap07.asc,0,0,1,0,,,118.0,118,z.txt,75,gap,1095,238
,undefined,sgap07.asc,0,0,1,0,,,30.0,30,z.txt,76,gap,92,583
,undefined,sgap07.asc,0,0,1,0,,,38.0,38,z.txt,77,gap,754,358
,undefined,sgap07.asc,0,0,1,0,,,87.0,87,m.txt,78,gap,387,336
,undefined,sgap07.asc,0,0,1,0,,,60.0,60,z.txt,79,gap,444,415
TIMEOUT,undefined,sgap07.asc,0,58,1,0,TIMEOUT,20000,126.0,126,z.txt,80,control,281,758
TIMEOUT,undefined,sgap07.asc,0,58,0,0,TIMEOUT,20000,52.0,52,m.txt,81,control,1117,166
TIMEOUT,undefined,sgap07.asc,0,53,1,0,TIMEOUT,20000,117.0,117,z.txt,82,control,735,429
TIMEOUT,undefined,sgap07.asc,0,60,1,0,TIMEOUT,20000,162.0,162,m.txt,83,control,254,744
CORRECT,undefined,sgap07.asc,0,21,7,0,m,7061,182.0,182,m.txt,84,control,918,440
,undefined,sgap07.asc,0,0,1,0,,,43.0,43,z.txt,85,gap,758,626
,undefined,sgap07.asc,0,0,2,0,,,65.0,65,m.txt,86,gap,277,612
,undefined,sgap07.asc,0,0,3,0,,,42.0,42,m.txt,87,gap,128,413
,undefined,sgap07.asc,0,0,2,0,,,5.0,5,m.txt,88,gap,396,111
,undefined,sgap07.asc,0,0,1,0,,,187.0,187,z.txt,89,gap,670,385
CORRECT,undefined,sgap07.asc,0,28,2,0,z,10564,19.0,19,z.txt,90,control,891,379
CORRECT,undefined,sgap07.asc,0,15,1,0,m,6001,94.0,94,m.txt,91,control,792,153
CORRECT,undefined,sgap07.asc,0,58,4,0,m,19494,196.0,196,m.txt,92,control,533,824
TIMEOUT,undefined,sgap07.asc,0,52,1,0,TIMEOUT,20000,131.0,131,z.txt,93,control,1143,163
TIMEOUT,undefined,sgap07.asc,0,58,3,0,TIMEOUT,20000,111.0,111,z.txt,94,control,501,242
,undefined,sgap07.asc,0,0,1,0,,,96.0,96,z.txt,95,gap,316,74
,undefined,sgap07.asc,0,0,2,0,,,141.0,141,m.txt,96,gap,289,116
,undefined,sgap07.asc,0,0,1,0,,,177.0,177,z.txt,97,gap,350,54
,undefined,sgap07.asc,0,0,2,0,,,34.0,34,m.txt,98,gap,1240,437
,undefined,sgap07.asc,0,0,3,0,,,183.0,183,m.txt,99,gap,277,464
CORRECT,undefined,sgap07.asc,0,15,1,0,m,5018,48.0,48,m.txt,100,control,453,709
TIMEOUT,undefined,sgap07.asc,0,58,1,0,TIMEOUT,20000,68.0,68,z.txt,101,control,1191,444
CORRECT,undefined,sgap07.asc,0,20,1,0,z,7627,72.0,72,z.txt,102,control,986,465
CORRECT,undefined,sgap07.asc,0,5,1,0,m,2796,0.0,0,m.txt,103,control,957,673
CORRECT,undefined,sgap07.asc,0,26,1,0,m,9042,76.0,76,m.txt,104,control,121,80
,undefined,sgap07.asc,0,0,2,0,,,98.0,98,z.txt,105,gap,1217,764
,undefined,sgap07.asc,0,0,1,0,,,57.0,57,z.txt,106,gap,741,242
,undefined,sgap07.asc,0,0,2,0,,,66.0,66,m.txt,107,gap,1204,266
,undefined,sgap07.asc,0,0,3,0,,,24.0,24,z.txt,108,gap,569,440
,undefined,sgap07.asc,0,0,1,0,,,168.0,168,z.txt,109,gap,535,475
TIMEOUT,undefined,sgap07.asc,0,58,1,0,TIMEOUT,20000,83.0,83,z.txt,110,control,843,100
CORRECT,undefined,sgap07.asc,0,2,0,0,m,1002,166.0,166,m.txt,111,control,505,453
CORRECT,undefined,sgap07.asc,0,7,2,0,z,3048,191.0,191,z.txt,112,control,1244,134
CORRECT,undefined,sgap07.asc,0,9,2,0,z,3845,144.0,144,z.txt,113,control,758,774
CORRECT,undefined,sgap07.asc,0,32,3,0,z,11706,27.0,27,z.txt,114,control,641,31
,undefined,sgap07.asc,0,0,4,0,,,50.0,50,z.txt,115,gap,225,108
,undefined,sgap07.asc,0,0,1,0,,,167.0,167,m.txt,116,gap,557,799
,undefined,sgap07.asc,0,0,3,0,,,151.0,151,z.txt,117,gap,982,787
,undefined,sgap07.asc,0,0,1,0,,,7.0,7,z.txt,118,gap,459,246
,undefined,sgap07.asc,0,0,2,0,,,84.0,84,z.txt,119,gap,638,832
CORRECT,undefined,sgap07.asc,0,47,1,0,m,16082,18.0,18,m.txt,120,control,536,202
CORRECT,undefined,sgap07.asc,0,5,2,0,m,2384,121.0,121,m.txt,121,control,104,411
CORRECT,undefined,sgap07.asc,0,8,1,0,z,4377,199.0,199,z.txt,122,control,679,413
TIMEOUT,undefined,sgap07.asc,0,58,1,0,TIMEOUT,20000,90.0,90,z.txt,123,control,695,164
CORRECT,undefined,sgap07.asc,0,14,3,0,z,5535,181.0,181,z.txt,124,control,1143,206
,undefined,sgap07.asc,0,0,1,0,,,55.0,55,m.txt,125,gap,35,351
,undefined,sgap07.asc,0,0,2,0,,,78.0,78,m.txt,126,gap,499,395
,undefined,sgap07.asc,0,0,1,0,,,31.0,31,m.txt,127,gap,1249,470
,undefined,sgap07.asc,0,0,0,0,,,6.0,6,z.txt,128,gap,431,168
,undefined,sgap07.asc,0,0,0,0,,,33.0,33,m.txt,129,gap,49,414
INCORRECT,undefined,sgap07.asc,0,19,1,0,m,8869,71.0,71,z.txt,130,control,795,343
CORRECT,undefined,sgap07.asc,0,9,1,0,m,3384,29.0,29,m.txt,131,control,466,109
CORRECT,undefined,sgap07.asc,0,8,0,0,z,3211,174.0,174,z.txt,132,control,808,418
CORRECT,undefined,sgap07.asc,0,20,1,0,m,7494,13.0,13,m.txt,133,control,603,711
CORRECT,undefined,sgap07.asc,0,46,1,0,m,15699,46.0,46,m.txt,134,control,1223,420
,undefined,sgap07.asc,0,0,1,0,,,119.0,119,m.txt,135,gap,423,816
,undefined,sgap07.asc,0,0,1,0,,,165.0,165,m.txt,136,gap,1062,297
,undefined,sgap07.asc,0,0,1,0,,,192.0,192,z.txt,137,gap,43,693
,undefined,sgap07.asc,0,0,1,0,,,35.0,35,m.txt,138,gap,23,354
,undefined,sgap07.asc,0,0,1,0,,,69.0,69,z.txt,139,gap,645,476
TIMEOUT,undefined,sgap07.asc,0,52,3,0,TIMEOUT,20000,160.0,160,z.txt,140,control,124,754
CORRECT,undefined,sgap07.asc,0,40,3,0,z,16123,105.0,105,z.txt,141,control,418,347
CORRECT,undefined,sgap07.asc,0,5,1,0,m,1746,61.0,61,m.txt,142,control,545,747
TIMEOUT,undefined,sgap07.asc,0,60,2,0,TIMEOUT,20000,107.0,107,z.txt,143,control,867,69
CORRECT,undefined,sgap07.asc,0,5,3,0,m,3139,189.0,189,m.txt,144,control,1187,635
,undefined,sgap07.asc,0,0,1,0,,,198.0,198,z.txt,145,gap,1159,91
,undefined,sgap07.asc,0,0,1,0,,,40.0,40,z.txt,146,gap,1205,358
,undefined,sgap07.asc,0,0,1,0,,,81.0,81,z.txt,147,gap,323,441
,undefined,sgap07.asc,0,0,2,0,,,82.0,82,m.txt,148,gap,1251,511
,undefined,sgap07.asc,0,0,2,0,,,137.0,137,m.txt,149,gap,714,131
CORRECT,undefined,sgap07.asc,0,8,1,0,z,2893,158.0,158,z.txt,150,control,1223,357
CORRECT,undefined,sgap07.asc,0,7,1,0,z,3078,8.0,8,z.txt,151,control,59,74
CORRECT,undefined,sgap07.asc,0,25,3,0,m,10172,12.0,12,m.txt,152,control,588,70
TIMEOUT,undefined,sgap07.asc,0,61,1,0,TIMEOUT,20000,122.0,122,z.txt,153,control,252,781
CORRECT,undefined,sgap07.asc,0,22,2,0,m,7660,190.0,190,m.txt,154,control,815,37
,undefined,sgap07.asc,0,0,3,0,,,9.0,9,m.txt,155,gap,1141,151
,undefined,sgap07.asc,0,0,2,0,,,54.0,54,z.txt,156,gap,284,188
,undefined,sgap07.asc,0,0,1,0,,,15.0,15,z.txt,157,gap,27,41
,undefined,sgap07.asc,0,0,1,0,,,74.0,74,z.txt,158,gap,230,639
,undefined,sgap07.asc,0,0,1,0,,,157.0,157,z.txt,159,gap,60,170
CORRECT,undefined,sgap07.asc,0,1,1,0,m,965,140.0,140,m.txt,160,control,630,101
CORRECT,undefined,sgap07.asc,0,19,1,0,m,6564,108.0,108,m.txt,161,control,846,143
INCORRECT,undefined,sgap07.asc,0,1,1,0,m,705,193.0,193,z.txt,162,control,541,487
INCORRECT,undefined,sgap07.asc,0,28,2,0,z,10014,47.0,47,m.txt,163,control,244,591
TIMEOUT,undefined,sgap07.asc,0,63,2,0,TIMEOUT,20000,194.0,194,z.txt,164,control,580,702
,undefined,sgap07.asc,0,0,1,0,,,88.0,88,z.txt,165,gap,226,441
,undefined,sgap07.asc,0,0,2,0,,,136.0,136,m.txt,166,gap,37,407
,undefined,sgap07.asc,0,0,2,0,,,152.0,152,m.txt,167,gap,826,718
,undefined,sgap07.asc,0,0,1,0,,,133.0,133,z.txt,168,gap,31,671
,undefined,sgap07.asc,0,0,1,0,,,70.0,70,m.txt,169,gap,723,431
CORRECT,undefined,sgap07.asc,0,8,1,0,z,3708,77.0,77,z.txt,170,control,1220,595
TIMEOUT,undefined,sgap07.asc,0,58,1,0,TIMEOUT,20000,93.0,93,z.txt,171,control,560,106
CORRECT,undefined,sgap07.asc,0,34,1,0,m,14311,99.0,99,m.txt,172,control,349,443
CORRECT,undefined,sgap07.asc,0,54,2,0,m,19461,26.0,26,m.txt,173,control,599,40
CORRECT,undefined,sgap07.asc,0,8,0,0,m,4097,17.0,17,m.txt,174,control,997,424
,undefined,sgap07.asc,0,0,2,0,,,179.0,179,z.txt,175,gap,843,390
,undefined,sgap07.asc,0,0,1,0,,,178.0,178,m.txt,176,gap,218,557
,undefined,sgap07.asc,0,0,1,0,,,110.0,110,z.txt,177,gap,161,55
,undefined,sgap07.asc,0,0,3,0,,,195.0,195,z.txt,178,gap,309,49
,undefined,sgap07.asc,0,0,3,0,,,128.0,128,z.txt,179,gap,1032,334
TIMEOUT,undefined,sgap07.asc,0,59,2,0,TIMEOUT,20000,64.0,64,z.txt,180,control,444,775
CORRECT,undefined,sgap07.asc,0,5,1,0,m,1403,149.0,149,m.txt,181,control,200,415
CORRECT,undefined,sgap07.asc,0,21,3,0,z,7177,115.0,115,z.txt,182,control,91,286
CORRECT,undefined,sgap07.asc,0,10,2,0,m,4001,51.0,51,m.txt,183,control,1102,315
CORRECT,undefined,sgap07.asc,0,5,1,0,m,2329,45.0,45,m.txt,184,control,221,390
,undefined,sgap07.asc,0,0,2,0,,,56.0,56,z.txt,185,gap,833,467
,undefined,sgap07.asc,0,0,2,0,,,53.0,53,m.txt,186,gap,704,528
,undefined,sgap07.asc,0,0,2,0,,,169.0,169,z.txt,187,gap,140,405
,undefined,sgap07.asc,0,0,2,0,,,114.0,114,m.txt,188,gap,786,106
,undefined,sgap07.asc,0,0,1,0,,,176.0,176,m.txt,189,gap,1003,675
TIMEOUT,undefined,sgap07.asc,0,61,1,0,TIMEOUT,20000,79.0,79,m.txt,190,control,793,624
CORRECT,undefined,sgap07.asc,0,9,1,0,m,3692,125.0,125,m.txt,191,control,1151,540
CORRECT,undefined,sgap07.asc,0,0,1,0,z,0,129.0,129,z.txt,192,control,1222,780
CORRECT,undefined,sgap06.asc,0,33,2,0,z,11308,72.0,72,z.txt,0,control,986,465
TIMEOUT,undefined,sgap06.asc,0,65,0,0,TIMEOUT,20000,174.0,174,z.txt,1,control,808,418
TIMEOUT,undefined,sgap06.asc,0,60,2,0,TIMEOUT,20000,58.0,58,z.txt,2,control,1235,140
CORRECT,undefined,sgap06.asc,0,39,1,0,m,15677,109.0,109,m.txt,3,control,1246,279
TIMEOUT,undefined,sgap06.asc,0,56,3,0,TIMEOUT,20000,88.0,88,z.txt,4,control,226,441
,undefined,sgap06.asc,0,0,0,0,,,147.0,147,z.txt,5,gap,1205,601
,undefined,sgap06.asc,0,0,1,0,,,130.0,130,m.txt,6,gap,20,274
,undefined,sgap06.asc,0,0,3,0,,,46.0,46,m.txt,7,gap,1223,420
,undefined,sgap06.asc,0,0,5,0,,,153.0,153,m.txt,8,gap,649,123
,undefined,sgap06.asc,0,0,1,0,,,125.0,125,m.txt,9,gap,1151,540
CORRECT,undefined,sgap06.asc,0,54,2,0,z,19132,148.0,148,z.txt,10,control,412,666
TIMEOUT,undefined,sgap06.asc,0,57,3,0,TIMEOUT,20000,113.0,113,z.txt,11,control,1204,363
TIMEOUT,undefined,sgap06.asc,0,54,1,0,TIMEOUT,20000,170.0,170,z.txt,12,control,552,139
CORRECT,undefined,sgap06.asc,0,9,0,0,z,3728,191.0,191,z.txt,13,control,1244,134
CORRECT,undefined,sgap06.asc,0,50,0,0,m,17792,22.0,22,m.txt,14,control,802,432
,undefined,sgap06.asc,0,0,2,0,,,161.0,161,z.txt,15,gap,427,254
,undefined,sgap06.asc,0,0,0,0,,,68.0,68,z.txt,16,gap,1191,444
,undefined,sgap06.asc,0,0,3,0,,,54.0,54,z.txt,17,gap,284,188
,undefined,sgap06.asc,0,0,0,0,,,87.0,87,m.txt,18,gap,387,336
,undefined,sgap06.asc,0,0,6,0,,,38.0,38,z.txt,19,gap,754,358
CORRECT,undefined,sgap06.asc,0,9,1,0,m,3979,12.0,12,m.txt,20,control,588,70
CORRECT,undefined,sgap06.asc,0,18,2,0,z,7908,8.0,8,z.txt,21,control,59,74
CORRECT,undefined,sgap06.asc,0,42,2,0,z,13811,143.0,143,z.txt,22,control,662,418
CORRECT,undefined,sgap06.asc,0,28,1,0,z,9548,102.0,102,z.txt,23,control,229,617
TIMEOUT,undefined,sgap06.asc,0,63,3,0,TIMEOUT,20000,94.0,94,m.txt,24,control,792,153
,undefined,sgap06.asc,0,0,0,0,,,37.0,37,m.txt,25,gap,334,90
,undefined,sgap06.asc,0,0,3,0,,,131.0,131,z.txt,26,gap,1143,163
,undefined,sgap06.asc,0,0,1,0,,,100.0,100,m.txt,27,gap,467,794
,undefined,sgap06.asc,0,0,2,0,,,159.0,159,m.txt,28,gap,191,753
,undefined,sgap06.asc,0,0,5,0,,,145.0,145,m.txt,29,gap,172,58
CORRECT,undefined,sgap06.asc,0,44,4,0,m,14783,152.0,152,m.txt,30,control,826,718
CORRECT,undefined,sgap06.asc,0,2,1,0,z,1526,193.0,193,z.txt,31,control,541,487
CORRECT,undefined,sgap06.asc,0,19,0,0,m,7815,142.0,142,m.txt,32,control,455,793
CORRECT,undefined,sgap06.asc,0,4,1,0,m,2476,76.0,76,m.txt,33,control,121,80
CORRECT,undefined,sgap06.asc,0,20,0,0,m,7188,139.0,139,m.txt,34,control,212,821
,undefined,sgap06.asc,0,0,1,0,,,138.0,138,z.txt,35,gap,390,533
,undefined,sgap06.asc,0,0,2,0,,,28.0,28,z.txt,36,gap,845,591
,undefined,sgap06.asc,0,0,1,0,,,15.0,15,z.txt,37,gap,27,41
,undefined,sgap06.asc,0,0,0,0,,,30.0,30,z.txt,38,gap,92,583
,undefined,sgap06.asc,0,0,4,0,,,69.0,69,z.txt,39,gap,645,476
INCORRECT,undefined,sgap06.asc,0,8,2,0,z,3154,172.0,172,m.txt,40,control,1039,742
CORRECT,undefined,sgap06.asc,0,52,3,0,m,17931,190.0,190,m.txt,41,control,815,37
CORRECT,undefined,sgap06.asc,0,51,3,0,m,17120,32.0,32,m.txt,42,control,220,283
CORRECT,undefined,sgap06.asc,0,22,3,0,m,7981,189.0,189,m.txt,43,control,1187,635
TIMEOUT,undefined,sgap06.asc,0,65,2,0,TIMEOUT,20000,195.0,195,z.txt,44,control,309,49
,undefined,sgap06.asc,0,0,8,0,,,196.0,196,m.txt,45,gap,533,824
,undefined,sgap06.asc,0,0,12,0,,,92.0,92,m.txt,46,gap,64,707
,undefined,sgap06.asc,0,0,8,0,,,74.0,74,z.txt,47,gap,230,639
,undefined,sgap06.asc,0,0,2,0,,,75.0,75,m.txt,48,gap,988,109
,undefined,sgap06.asc,0,0,0,0,,,44.0,44,z.txt,49,gap,211,300
CORRECT,undefined,sgap06.asc,0,26,0,0,z,10577,184.0,184,z.txt,50,control,925,220
CORRECT,undefined,sgap06.asc,0,3,3,0,z,1059,173.0,173,z.txt,51,control,114,424
TIMEOUT,undefined,sgap06.asc,0,57,2,0,TIMEOUT,20000,67.0,67,z.txt,52,control,164,104
TIMEOUT,undefined,sgap06.asc,0,59,2,0,TIMEOUT,20000,43.0,43,z.txt,53,control,758,626
TIMEOUT,undefined,sgap06.asc,0,64,2,0,TIMEOUT,20000,51.0,51,m.txt,54,control,1102,315
,undefined,sgap06.asc,0,0,2,0,,,66.0,66,m.txt,55,gap,1204,266
,undefined,sgap06.asc,0,0,4,0,,,136.0,136,m.txt,56,gap,37,407
,undefined,sgap06.asc,0,0,3,0,,,192.0,192,z.txt,57,gap,43,693
,undefined,sgap06.asc,0,0,0,0,,,45.0,45,m.txt,58,gap,221,390
,undefined,sgap06.asc,0,0,1,0,,,149.0,149,m.txt,59,gap,200,415
TIMEOUT,undefined,sgap06.asc,0,62,4,0,TIMEOUT,20000,175.0,175,z.txt,60,control,916,572
